"","Time","PDCSAP_FLUX","GT","QFD_Trend","Sigma_Trend","QFD_State","Sigma_State","Flux"
"trend[573]",1326.09201270913,2.84495898765454,"1",7.48796142765601,4.33021016933269,"1","1",0
"trend[574]",1326.09340159284,-4.57972362953547,"1",7.33281634106505,3.24749042983496,"1","1",0
"trend[575]",1326.09479047651,4.06529590171453,"1",7.1572549923477,2.29050745291444,"1","1",0
"trend[576]",1326.09617936022,5.88866015952453,"1",6.96169426319484,1.42279813329242,"1","1",0
"trend[577]",1326.09756824392,5.01768847984454,"1",6.74667821807896,0.591034090427105,"1","1",0
"trend[578]",1326.09895712762,-10.9842646451555,"1",6.51275560774554,-0.0491115939051025,"1","1",0
"trend[579]",1326.10034601133,-0.410290035785465,"1",6.26078008740658,-0.327246859674234,"1","1",0
"trend[580]",1326.10173489503,-5.79566601234546,"1",5.99129699846351,-0.195963251179833,"1","1",0
"trend[581]",1326.10312377877,3.50828906577453,"1",5.70501143063222,0.268093001635264,"1","1",0
"trend[582]",1326.10451266247,2.95079394858453,"1",5.40268517394782,0.923219097711712,"1","1",0
"trend[583]",1326.10590154617,0.473865237654536,"1",5.08502076067775,1.75162001543732,"1","1",0
"trend[584]",1326.10729042991,-3.14307812172547,"1",4.75292925084153,2.81020954415287,"1","1",0
"trend[585]",1326.10867931361,5.54686328452453,"1",4.4073470934916,4.02020640210346,"1","1",0
"trend[586]",1326.11006819734,2.43553515952453,"1",4.0493525771642,5.26890324916897,"1","1",0
"trend[587]",1326.11145708105,13.5883671907745,"1",3.67991995327102,6.42883961475106,"1","1",0
"trend[588]",1326.11284596478,7.94298144858453,"1",3.30004321092895,7.34717621722647,"1","1",0
"trend[589]",1326.11423484851,14.8443486360845,"1",2.91067775957259,8.00014354936176,"1","1",0
"trend[590]",1326.11562373225,6.40855762046453,"1",2.51301489676398,8.3708044420332,"1","1",0
"trend[591]",1326.11701261595,8.68370410484454,"1",2.1080325047169,8.5387248601131,"1","1",0
"trend[592]",1326.11840149968,1.48314258140454,"1",1.69683152313182,8.55241731437849,"1","1",0
"trend[593]",1326.11979038342,12.3779179720245,"1",1.2806301449273,8.44104944174069,"1","1",0
"trend[594]",1326.12117926718,20.9078251985845,"1",0.860555477637284,8.00473653736374,"1","1",0
"trend[595]",1326.12256815091,9.74754687827453,"1",0.437778436303397,7.14516734082489,"1","1",0
"trend[596]",1326.12395703465,0.564563479844537,"1",0.0134169638906006,6.03082866221082,"1","1",0
"trend[597]",1326.12534591838,-4.68336132484546,"1",-0.411264588430649,4.89148036818391,"1","1",0
"trend[598]",1326.12673480214,19.9611699251545,"1",-0.835103591503782,3.78103708371426,"1","1",0
"trend[599]",1326.12812368588,-5.74049023109546,"1",-1.25686596739674,2.60653533975503,"1","1",0
"trend[600]",1326.12951256964,6.41209765952453,"1",-1.67535293195444,1.51000931200148,"1","1",0
"trend[601]",1326.13090145337,-8.12318066078547,"1",-2.08943871090401,0.563836832087054,"1","1",0
"trend[602]",1326.13229033713,0.295154300154536,"1",-2.49793945385659,-0.177686489408741,"1","1",0
"trend[603]",1326.13367922089,-7.07191112953547,"1",-2.89978353369991,-0.752458233323521,"1","1",0
"trend[604]",1326.13506810466,3.79356738608453,"1",-3.29380554369853,-1.27712988362226,"1","1",0
"trend[605]",1326.13645698842,4.77635547202453,"1",-3.67880426750286,-1.96736391363092,"1","1",0
"trend[606]",1326.13784587218,0.387561526714535,"1",-4.0537524660798,-2.93068183726919,"1","1",0
"trend[607]",1326.13923475594,-6.25550487953547,"1",-4.41761134490275,-4.11442096812644,"1","1",0
"trend[608]",1326.14062363971,-3.82288769203547,"1",-4.76933677885987,-5.34500299047645,"1","1",0
"trend[609]",1326.14201252347,-15.3652460904755,"1",-5.10796446459906,-6.50027053885457,"1","1",0
"trend[610]",1326.14340140723,-5.70643261391547,"1",-5.43240192695707,-7.47796918972039,"1","1",0
"trend[611]",1326.14479029099,-9.10340527015546,"1",-5.74177139508998,-8.31765043359859,"1","1",0
"trend[612]",1326.14617917478,-13.0354121060955,"1",-6.03517464028004,-9.06150841628577,"1","1",0
"trend[613]",1326.14756805855,-0.492443356095464,"1",-6.31182766096897,-9.73889729592595,"1","1",0
"trend[614]",1326.14895694234,-10.2724726529755,"1",-6.57092464372506,-10.4463906935267,"1","1",0
"trend[615]",1326.1503458261,-23.3847773404755,"1",-6.81165970293786,-11.0335181128104,"1","1",0
"trend[616]",1326.15173470989,-11.0120966764155,"1",-7.03343816469834,-11.3615431527207,"1","1",0
"trend[617]",1326.15312359368,-17.0988886685955,"1",-7.23558568339994,-11.4826015579753,"1","1",0
"trend[618]",1326.15451247744,2.15025683921453,"1",-7.41753936257671,-11.5632750030808,"1","1",0
"trend[619]",1326.15590136124,-19.5083124967255,"1",-7.57882290917182,-11.7561083901814,"1","1",0
"trend[620]",1326.15729024503,-9.79822948891547,"1",-7.71887418237782,-11.9671917782289,"1","1",0
"trend[621]",1326.15867912882,-12.3711054654755,"1",-7.83743638815769,-12.1790962756643,"1","1",0
"trend[622]",1326.16006801261,-17.3299677701555,"1",-7.93416218219271,-12.2987624862217,"1","1",0
"trend[623]",1326.1614568964,-12.9061396451555,"1",-8.00871344283707,-12.2563380960988,"1","1",0
"trend[624]",1326.16284578022,-12.5926630826555,"1",-8.06087063423269,-12.1040854601128,"1","1",0
"trend[625]",1326.16423466401,-14.2180292935955,"1",-8.0905805542585,-11.8449345076291,"1","1",0
"trend[626]",1326.1656235478,-11.9058955045355,"1",-8.09770244578072,-11.5036432710059,"1","1",0
"trend[627]",1326.1670124316,-10.5246699185955,"1",-8.08219738902847,-11.1038348961129,"1","1",0
"trend[628]",1326.16840131542,-11.7531855435955,"1",-8.04411753938409,-10.6818323868036,"1","1",0
"trend[629]",1326.16979019921,-9.98585155922547,"1",-7.98358936803779,-10.248422996602,"1","1",0
"trend[630]",1326.17117908303,-8.07252148109546,"1",-7.90092655067973,-9.83988720234644,"1","1",0
"trend[631]",1326.17256796685,-14.1424677701555,"1",-7.79625429049753,-9.42705322600485,"1","1",0
"trend[632]",1326.17395685064,-4.97681835609546,"1",-7.66984098768579,-8.93341729831507,"1","1",0
"trend[633]",1326.17534573446,-14.2306025357855,"1",-7.52215634304589,-8.37416564356488,"1","1",0
"trend[634]",1326.17673461828,-16.0770380826555,"1",-7.35360562309083,-7.6921364899222,"1","1",0
"trend[635]",1326.1781235021,8.10606738608453,"1",-7.1645875716361,-6.8908189679696,"1","1",0
"trend[636]",1326.17951238592,-20.8459589810955,"1",-6.95561003235542,-6.14603743264376,"1","1",0
"trend[637]",1326.18090126974,8.27061816734454,"1",-6.72737374993842,-5.44302632689914,"1","1",0
"trend[638]",1326.18229015356,-11.0584833951555,"1",-6.48039410898343,-4.8783645826767,"1","1",0
"trend[639]",1326.18367903738,-4.98414257484546,"1",-6.21552435479703,-4.38381807021118,"1","1",0
"trend[640]",1326.1850679212,-14.1875117154755,"1",-5.93342364431993,-3.9032628163479,"1","1",0
"trend[641]",1326.18645680502,5.61033984702453,"1",-5.63501248597309,-3.52724142968125,"1","1",0
"trend[642]",1326.18784568887,7.88158008140454,"1",-5.32096684579992,-3.51648625500082,"1","1",0
"trend[643]",1326.18923457269,-1.28541210609546,"1",-4.99223059920896,-3.97501889706873,"1","1",0
"trend[644]",1326.19062345654,-5.68482616859546,"1",-4.64982112997083,-4.68064968213058,"1","1",0
"trend[645]",1326.19201234036,-17.9603388639155,"1",-4.29458112702823,-5.29145076019675,"1","1",0
"trend[646]",1326.19340122421,-8.11878612953547,"1",-3.92761915916607,-5.60373219697255,"1","1",0
"trend[647]",1326.19479010803,-4.71326855141547,"1",-3.54990767187816,-5.58758795189895,"1","1",0
"trend[648]",1326.19617899188,-9.52650097328547,"1",-3.16245297934938,-5.32802541325195,"1","1",0
"trend[649]",1326.19756787573,0.656726565774534,"1",-2.76640159286272,-4.87746288442369,"1","1",0
"trend[650]",1326.19895675958,-13.4005244107855,"1",-2.36280830577132,-4.32595103672246,"1","1",0
"trend[651]",1326.20034564343,-6.20460155922547,"1",-1.95280251927028,-3.67786906229783,"1","1",0
"trend[652]",1326.20173452728,13.6674687532745,"1",-1.53746806534296,-3.10114583872921,"1","1",0
"trend[653]",1326.20312341113,-7.40552929359546,"1",-1.11804884423515,-2.7485601030489,"1","1",0
"trend[654]",1326.20451229498,-10.5621455045355,"1",-0.695755305553112,-2.49552480578333,"1","1",0
"trend[655]",1326.20590117883,5.47801562827453,"1",-0.271672894860503,-2.23927053305287,"1","1",0
"trend[656]",1326.20729006268,3.49937793296453,"1",0.152992486299748,-2.04401613911882,"1","1",0
"trend[657]",1326.20867894653,-11.2573359342255,"1",0.576864663924711,-1.8383339897339,"1","1",0
"trend[658]",1326.21006783041,-8.70740917641547,"1",0.998918953464002,-1.36370420458278,"1","1",0
"trend[659]",1326.21145671426,1.59263965171453,"1",1.41792319491253,-0.587439604323971,"1","1",0
"trend[660]",1326.21284559814,-1.17640331703547,"1",1.83257754421997,0.338074751973549,"1","1",0
"trend[661]",1326.21423448198,9.56261035484454,"1",2.24187114564663,1.30194670413331,"1","1",0
"trend[662]",1326.21562336586,-3.88148144203547,"1",2.6446197533398,2.17041475436296,"1","1",0
"trend[663]",1326.21701224971,8.76524707358453,"1",3.03965066145394,2.97696613443078,"1","1",0
"trend[664]",1326.21840113359,4.85765430015454,"1",3.42600455892945,3.71194021022376,"1","1",0
"trend[665]",1326.21979001747,0.298938479844537,"1",3.80250666979814,4.43256608280799,"1","1",0
"trend[666]",1326.22117890135,0.331042972024534,"1",4.16816834098914,5.2462191722697,"1","1",0
"trend[667]",1326.2225677852,2.63573047202453,"1",4.52188853221412,6.13334895902354,"1","1",0
"trend[668]",1326.22395666908,17.5300175814045,"1",4.86261303129305,6.92783006182055,"1","1",0
"trend[669]",1326.22534555296,20.2176396517145,"1",5.18949007809624,7.39163909886626,"1","1",0
"trend[670]",1326.22673443683,4.85374805015454,"1",5.5016343894225,7.44959344206655,"1","1",0
"trend[671]",1326.22812332074,-2.99586132484546,"1",5.79815843969311,7.40937760680373,"1","1",0
"trend[672]",1326.22951220462,9.10594531577453,"1",6.07829042920391,7.47032504521586,"1","1",0
"trend[673]",1326.2309010885,5.50535937827453,"1",6.3412523724181,7.59248009787308,"1","1",0
"trend[674]",1326.23228997238,19.2258183626545,"1",6.58612155677641,7.73357466555813,"1","1",0
"trend[675]",1326.23367885629,2.36265918296453,"1",6.81232806551346,7.80235725341323,"1","1",0
"trend[676]",1326.23506774016,5.85997363608453,"1",7.01929363716632,7.92098206763545,"1","1",0
"trend[677]",1326.23645662404,5.18284961265454,"1",7.20647288901386,8.14460487030633,"1","1",0
"trend[678]",1326.23784550795,22.8121220735845,"1",7.37334026669861,8.3836276093863,"1","1",0
"trend[679]",1326.23923439186,1.47838183921453,"1",7.5193762245526,8.55793208860561,"1","1",0
"trend[680]",1326.24062327574,2.81761523765454,"1",7.64408096951327,8.84370305806014,"1","1",0
"trend[681]",1326.24201215965,7.52537890952453,"1",7.74722394001015,9.32531387361242,"1","1",0
"trend[682]",1326.24340104355,13.9144169954645,"1",7.82856400245949,9.88247283033295,"1","1",0
"trend[683]",1326.24478992743,18.3690068392145,"1",7.88788043387489,10.3665025298308,"1","1",0
"trend[684]",1326.24617881134,13.5010869173445,"1",7.92503550893568,10.6311265685517,"1","1",0
"trend[685]",1326.24756769525,3.49034472984454,"1",7.93986079914125,10.726625529127,"1","1",0
"trend[686]",1326.24895657916,8.96727344077453,"1",7.93239994726632,10.8334891126044,"1","1",0
"trend[687]",1326.25034546306,17.2654912142145,"1",7.90275360641551,10.8781807703281,"1","1",0
"trend[688]",1326.25173434697,14.5245244173445,"1",7.85084829150205,10.7235865608315,"1","1",0
"trend[689]",1326.25312323091,6.24217578452453,"1",7.77693993772786,10.384515214178,"1","1",0
"trend[690]",1326.25451211481,13.5504033235845,"1",7.68139430459444,9.94066260196098,"1","1",0
"trend[691]",1326.25590099872,10.3941533235845,"1",7.56448495782934,9.34176251326763,"1","1",0
"trend[692]",1326.25728988263,10.8248173860845,"1",7.42647093454923,8.61494696798127,"1","1",0
"trend[693]",1326.25867876657,11.5290410189045,"1",7.26774310363328,7.76882759039337,"1","1",0
"trend[694]",1326.26006765048,1.05662890952453,"1",7.0888906960882,6.83606114668515,"1","1",0
"trend[695]",1326.26145653441,11.6877324251545,"1",6.89033238245848,5.96242876939824,"1","1",0
"trend[696]",1326.26284541832,1.58678027671453,"1",6.67278266478978,5.17708415017982,"1","1",0
"trend[697]",1326.26423430226,1.15733691734454,"1",6.43679271770866,4.62687547966816,"1","1",0
"trend[698]",1326.26562318619,1.14574023765454,"1",6.18303268916503,4.32978688427169,"1","1",0
"trend[699]",1326.2670120701,10.6310918001545,"1",5.91217152165085,4.25529612715452,"1","1",0
"trend[700]",1326.26840095404,-4.87965038734546,"1",5.62498255574361,4.27490204524556,"1","1",0
"trend[701]",1326.26978983798,8.67174121421453,"1",5.32236856018597,4.35766243599857,"1","1",0
"trend[702]",1326.27117872191,12.4894902376545,"1",5.00518743937718,4.3645060297357,"1","1",0
"trend[703]",1326.27256760585,6.64989062827453,"1",4.67426177533747,4.1945709536611,"1","1",0
"trend[704]",1326.27395648979,2.65013476890454,"1",4.33068992131271,3.93611102563985,"1","1",0
"trend[705]",1326.27534537372,-2.85169628578547,"1",3.9753410380253,3.7431324972486,"1","1",0
"trend[706]",1326.27673425766,-4.49439648109546,"1",3.60920164354758,3.68033662513501,"1","1",0
"trend[707]",1326.2781231416,11.8096806673445,"1",3.23339042905522,3.69044923850772,"1","1",0
"trend[708]",1326.27951202553,21.9951054720245,"1",2.84888266831186,3.47001473178007,"1","1",0
"trend[709]",1326.2809009095,-7.38941601234546,"1",2.45680180489824,2.94228174592112,"1","1",0
"trend[710]",1326.28228979344,-7.09925487953547,"1",2.05830414845722,2.44440341778288,"1","1",0
"trend[711]",1326.28367867737,11.5164677767145,"1",1.65440838486456,2.12315810857814,"1","1",0
"trend[712]",1326.28506756134,-6.63782909828547,"1",1.24605606269943,1.86532574223488,"1","1",0
"trend[713]",1326.28645644528,3.91551562827453,"1",0.834618375916087,1.73330707766275,"1","1",0
"trend[714]",1326.28784532924,6.53148242515454,"1",0.421312197896806,1.59995829562924,"1","1",0
"trend[715]",1326.28923421318,1.15074512046453,"1",0.00730114326561962,1.38423199627171,"1","1",0
"trend[716]",1326.29062309714,-2.23218944984546,"1",-0.406371072675726,1.12894503689347,"1","1",0
"trend[717]",1326.29201198111,1.33604785484454,"1",-0.81847025004555,0.880998529394813,"1","1",0
"trend[718]",1326.29340086508,9.56932422202453,"1",-1.22784757708003,0.576028295815151,"1","1",0
"trend[719]",1326.29478974901,-4.66956737953547,"1",-1.63329380281682,0.245281208637461,"1","1",0
"trend[720]",1326.29617863298,0.0141484407745338,"1",-2.0338049317849,0.0438489066405822,"1","1",0
"trend[721]",1326.29756751695,-2.20142773109546,"1",-2.4281337899003,0.0857598444740452,"1","1",0
"trend[722]",1326.29895640091,-7.33301952797547,"1",-2.81527051051357,0.464306388435927,"1","1",0
"trend[723]",1326.30034528488,10.0461308626545,"1",-3.19407911725188,1.20223726061875,"1","1",0
"trend[724]",1326.30173416884,-1.28284862953547,"1",-3.56360847586425,2.23732986525998,"1","1",0
"trend[725]",1326.30312305281,-0.678600582655463,"1",-3.92267728660722,3.60501138375627,"1","1",0
"trend[726]",1326.3045119368,-8.61645097653397,"2",-4.27051496237064,5.37560887103601,"1","1",0.4530187467515
"trend[727]",1326.30590082077,-7.55755142998029,"2",-4.60590907495396,7.47782164011262,"1","1",13.2013714183052
"trend[728]",1326.30728970474,42.8812544592852,"2",-4.92811996904051,9.35694463559676,"2","2",58.7803140263206
"trend[729]",1326.3086785887,22.0114517955824,"3",-5.2361051056955,10.2130302226448,"3","1",34.6297496438679
"trend[730]",1326.3100674727,25.1675904056111,"3",-5.52908859574976,9.86674245770492,"3","1",22.6181636445265
"trend[731]",1326.31145635666,6.08448581841544,"3",-5.80630060694742,8.56195663636364,"3","1",16.1950932370109
"trend[732]",1326.31284524066,-3.99752021996404,"3",-6.06692456668116,6.81282145504661,"3","1",12.4923596595714
"trend[733]",1326.31423412462,3.30820617467778,"3",-6.310222292676,5.03890499953809,"3","1",10.1514796089032
"trend[734]",1326.31562300862,-0.0732010704718711,"3",-6.53548920430802,3.37825526777771,"3","1",8.52422275437359
"trend[735]",1326.31701189261,5.54953154803855,"3",-6.74219149802878,1.83216412114379,"3","1",7.29710185726402
"trend[736]",1326.31840077658,-1.81461273690957,"3",-6.92969732847831,0.361839948733871,"3","1",6.31491558012589
"trend[737]",1326.31978966058,-0.887012498642746,"3",-7.09747253107526,-1.01577283751824,"3","1",5.49776484183272
"trend[738]",1326.32117854457,9.4289124785441,"3",-7.24511258892449,-2.27656777118127,"3","1",4.80197106901957
"trend[739]",1326.32256742856,-15.205495454682,"3",-7.3723401437142,-3.39119230460749,"1","1",4.20162075297348
"trend[740]",1326.32395631256,-16.5637347576729,"3",-7.47865134524816,-4.08238970318652,"1","1",3.67980723124257
"trend[741]",1326.32534519656,1.57195913282115,"3",-7.56382620505447,-4.23959904711222,"1","1",3.22443666860661
"trend[742]",1326.32673408055,-7.50439112067659,"3",-7.62762235594395,-4.07077514163853,"1","1",2.82618700104888
"trend[743]",1326.32812296455,3.80523363205131,"3",-7.66978543679471,-3.69881267776629,"1","1",2.47748655846678
"trend[744]",1326.32951184854,-18.8448782012845,"3",-7.69015405535719,-3.20758533933064,"1","1",2.17197921731099
"trend[745]",1326.33090073254,5.25235755999876,"3",-7.68885504340602,-2.61580918859956,"1","1",1.90422474422423
"trend[746]",1326.33228961653,1.73237008988122,"3",-7.66587614100233,-2.20212707745605,"1","1",1.66951559441669
"trend[747]",1326.33367850053,1.67370279901701,"3",-7.62128653387075,-2.14777632403728,"1","1",1.46375357699247
"trend[748]",1326.33506738455,0.0746073142544659,"3",-7.55524209669893,-2.47125597578232,"1","1",1.28335926409993
"trend[749]",1326.33645626854,-2.9054505777782,"3",-7.46793368711162,-3.12772420649799,"1","1",1.12520078613727
"trend[750]",1326.33784515254,6.51341601890454,"1",-7.35959881927155,-3.9967046663247,"1","1",0
"trend[751]",1326.33923403656,-19.9867060514155,"1",-7.23058024993034,-4.93805710608633,"1","1",0
"trend[752]",1326.34062292056,-9.89576366859546,"1",-7.08117797809613,-5.64966223861156,"1","1",0
"trend[753]",1326.34201180458,-1.85133007484546,"1",-6.91193695537617,-6.11845882789271,"1","1",0
"trend[754]",1326.34340068861,-6.63087109047547,"1",-6.72330649960893,-6.46032322987981,"1","1",0
"trend[755]",1326.3447895726,-8.60438183265546,"1",-6.51588865253001,-6.66276912190251,"1","1",0
"trend[756]",1326.34617845663,-18.2042353482855,"1",-6.29014931900097,-6.66904226655528,"1","1",0
"trend[757]",1326.34756734065,6.79503222984454,"1",-6.04672822643606,-6.50149436853873,"1","1",0
"trend[758]",1326.35034510867,-10.4220087857855,"1",-5.50986846999924,-6.25681856996035,"1","1",0
"trend[759]",1326.35173399269,-13.2762568326555,"1",-5.21787889550699,-6.0497990585873,"1","1",0
"trend[760]",1326.35312287672,3.75377246421453,"1",-4.91116378910302,-5.76040787814928,"1","1",0
"trend[761]",1326.35451176074,-0.550548824845464,"1",-4.59060985790239,-5.47972459287806,"1","1",0
"trend[762]",1326.35590064477,-17.1396601529755,"1",-4.25728707175532,-5.16584190881891,"1","1",0
"trend[763]",1326.35728952879,-11.9314081998455,"1",-3.91200632371315,-4.6231803484196,"1","1",0
"trend[764]",1326.35867841281,0.358508792344537,"1",-3.55599361601087,-3.91245349371315,"1","1",0
"trend[765]",1326.36006729687,6.65758105796453,"1",-3.1900536725762,-3.28256285620919,"1","1",0
"trend[766]",1326.36145618089,-7.72938183265546,"1",-2.81518448650295,-2.82123569400848,"1","1",0
"trend[767]",1326.36284506492,-3.31715038734546,"1",-2.43254831496093,-2.43406565885986,"1","1",0
"trend[768]",1326.36423394894,-0.646984371725466,"1",-2.04307486496294,-2.07354286300198,"1","1",0
"trend[769]",1326.36562283299,-1.56885937172547,"1",-1.64797824533924,-1.71508882105166,"1","1",0
"trend[770]",1326.36701171702,-0.400646481095464,"1",-1.24845794735824,-1.33751597643923,"1","1",0
"trend[771]",1326.36840060107,-9.14796093422547,"1",-0.84549490095742,-0.861981857396391,"1","1",0
"trend[772]",1326.3697894851,4.27489062827453,"1",-0.44036777439681,-0.206057320695421,"1","1",0
"trend[773]",1326.37117836915,-4.96644237953547,"1",-0.0341166822605147,0.547373978684485,"1","1",0
"trend[774]",1326.37256725317,-1.49903515297547,"1",0.372033650108037,1.37905222715803,"1","1",0
"trend[775]",1326.37395613723,16.3834111360845,"1",0.776960070644863,2.09967132023681,"1","1",0
"trend[776]",1326.37534502128,2.87828418296453,"1",1.17951914332957,2.49733946069436,"1","1",0
"trend[777]",1326.37673390533,-1.65504101234546,"1",1.57850626027586,2.68724030356075,"1","1",0
"trend[778]",1326.37812278936,-1.48511913734546,"1",1.97287480870442,2.8061368910276,"1","1",0
"trend[779]",1326.37951167341,13.1290166048445,"1",2.36151795460577,2.87108557591935,"1","1",0
"trend[780]",1326.38090055746,2.06724902671453,"1",2.74340815940858,2.77437324168348,"1","1",0
"trend[781]",1326.38228944152,1.91685840171453,"1",3.11745586999646,2.61824806953714,"1","1",0
"trend[782]",1326.38367832557,-1.06690624672547,"1",3.48266258690524,2.53078099110259,"1","1",0
"trend[783]",1326.38506720962,-2.15235546547547,"1",3.83784116259364,2.6063946609153,"1","1",0
"trend[784]",1326.38645609368,2.46947070640454,"1",4.18205223872002,2.81726000098396,"1","1",0
"trend[785]",1326.38784497773,14.5296513704645,"1",4.51436520164475,3.02153340028718,"1","1",0
"trend[786]",1326.38923386178,-4.11256054359546,"1",4.83383006554883,3.10085309855253,"1","1",0
"trend[787]",1326.39062274587,7.08324023765454,"1",5.13956817372233,3.16455668015151,"1","1",0
"trend[788]",1326.39201162992,7.35118457358453,"1",5.43059554080242,3.19484059720757,"1","1",0
"trend[789]",1326.39340051397,2.67930957358453,"1",5.70617728336739,3.21238320094618,"1","1",0
"trend[790]",1326.39478939805,-11.9537470670355,"1",5.96554359096984,3.39521014135335,"1","1",0
"trend[791]",1326.39617828211,7.97862597984454,"1",6.20787310780433,3.84157757105904,"1","1",0
"trend[792]",1326.39756716616,14.1115605501545,"1",6.43267666322065,4.3583581959001,"1","1",0
"trend[793]",1326.39895605024,5.78380176108453,"1",6.63908980540589,4.78926291223515,"1","1",0
"trend[794]",1326.4003449343,-4.25526073891547,"1",6.8266443723455,5.19447055712448,"1","1",0
"trend[795]",1326.40173381838,11.5966679720245,"1",6.99478748276835,5.69200990123136,"1","1",0
"trend[796]",1326.40312270246,7.60655566734454,"1",7.14308070637618,6.18555914743644,"1","1",0
"trend[797]",1326.40451158651,7.71519824546453,"1",7.27119471225337,6.61612188675363,"1","1",0
"trend[798]",1326.4059004706,2.94322558921453,"1",7.3786440262566,7.01400309782692,"1","1",0
"trend[799]",1326.40728935468,6.95555469077453,"1",7.46523136454366,7.36633324672639,"1","1",0
"trend[800]",1326.40867823873,15.0358769564045,"1",7.5306702619782,7.57746288491749,"1","1",0
"trend[801]",1326.41006712282,14.0955693392145,"1",7.57475180895883,7.53091957996909,"1","1",0
"trend[802]",1326.4114560069,7.12010547202453,"1",7.597386191376,7.26029879832407,"1","1",0
"trend[803]",1326.41284489098,-2.38978222328547,"1",7.59852513117367,6.99620429450719,"1","1",0
"trend[804]",1326.41423377506,3.49376269858453,"1",7.57810294686487,6.93956622644755,"1","1",0
"trend[805]",1326.41562265914,14.8232304720245,"1",7.5362032208147,6.97192177687038,"1","1",0
"trend[806]",1326.41701154323,4.93248340171453,"1",7.47296051826558,7.00268256290512,"1","1",0
"trend[807]",1326.41840042731,8.13951465171453,"1",7.38857990970456,7.02924466257791,"1","1",0
"trend[808]",1326.41978931139,2.39818164390454,"1",7.28330505955192,7.03751944863999,"1","1",0
"trend[809]",1326.4211781955,13.3288457064045,"1",7.15739604154491,7.02458109225185,"1","1",0
"trend[810]",1326.42256707958,11.2213017610845,"1",7.01128986496995,6.87540782690578,"1","1",0
"trend[811]",1326.42395596367,8.30528613608453,"1",6.84526341284539,6.58769859993936,"1","1",0
"trend[812]",1326.42534484775,4.50279590171453,"1",6.65995743987906,6.26710504504317,"1","1",0
"trend[813]",1326.42673373186,-4.87696484047547,"1",6.45574459489449,6.09005244774945,"1","1",0
"trend[814]",1326.42812261594,12.4073369173445,"1",6.23334457799731,6.14111473109036,"1","1",0
"trend[815]",1326.42951150006,0.0755498079645349,"1",5.99331788534501,6.27063282928663,"1","1",0
"trend[816]",1326.43090038414,13.6734501985845,"1",5.73628733389349,6.37788990017646,"1","1",0
"trend[817]",1326.43228926825,14.8961064485845,"1",5.46303195776058,6.25885202106443,"1","1",0
"trend[818]",1326.43367815233,-1.01551464515546,"1",5.17434647093919,5.903256909444,"1","1",0
"trend[819]",1326.43506703644,6.58079883140454,"1",4.87091362788648,5.45861526188064,"1","1",0
"trend[820]",1326.43645592053,3.92747851890454,"1",4.55369376751643,4.90823859088532,"1","1",0
"trend[821]",1326.43784480464,7.45689746421453,"1",4.22361800621694,4.26883244873581,"1","1",0
"trend[822]",1326.43923368875,6.48680469077453,"1",3.88163949949898,3.46889126055103,"1","1",0
"trend[823]",1326.44062257286,5.72984668296453,"1",3.52860269615638,2.49941014834714,"1","1",0
"trend[824]",1326.44201145694,4.12804004234454,"1",3.16559710355049,1.45813466923311,"1","1",0
"trend[825]",1326.44340034105,-7.17371777015546,"1",2.79367949739609,0.489085318867435,"1","1",0
"trend[826]",1326.44478922517,-3.59742382484546,"1",2.41387035686518,-0.180837685967372,"1","1",0
"trend[827]",1326.44617810928,-7.91920116859546,"1",2.02736627272899,-0.484288618375376,"1","1",0
"trend[828]",1326.44756699339,9.41417285484454,"1",1.63516799999424,-0.510935416912642,"1","1",0
"trend[829]",1326.4489558775,-2.52320507484546,"1",1.23834902273998,-0.424894093536405,"1","1",0
"trend[830]",1326.45034476161,-7.17799023109546,"1",0.837983672216892,-0.200903686106897,"1","1",0
"trend[831]",1326.45173364572,2.26158496421453,"1",0.435319537320325,0.126862485705278,"1","1",0
"trend[832]",1326.45312252986,2.48778125327453,"1",0.0315084838427759,0.45032780622675,"1","1",0
"trend[833]",1326.45451141397,2.24791308921453,"1",-0.372349579469538,0.6487071159241,"1","1",0
"trend[834]",1326.45590029809,-3.91395214515546,"1",-0.775132371319336,0.685317197051159,"1","1",0
"trend[835]",1326.4572891822,5.23143359702453,"1",-1.17559364518092,0.478654170854473,"1","1",0
"trend[836]",1326.45867806634,11.4606816439045,"1",-1.57267205716843,-0.125790831570802,"1","1",0
"trend[837]",1326.46006695045,-6.00733593422547,"1",-1.96530031405492,-1.14909856797358,"1","1",0
"trend[838]",1326.46145583456,-2.77259472328547,"1",-2.35233826179694,-2.392202080708,"1","1",0
"trend[839]",1326.4628447187,2.58311816734454,"1",-2.73270005776079,-3.7253609505944,"1","1",0
"trend[840]",1326.46423360281,-16.1888544889155,"1",-3.10531295787149,-4.98978190315167,"1","1",0
"trend[841]",1326.46562248695,-8.50379589515546,"1",-3.46908093993945,-5.93340376634715,"1","1",0
"trend[842]",1326.46701137107,-11.4222529264155,"1",-3.82301605279793,-6.55307237929695,"1","1",0
"trend[843]",1326.46840025521,-3.28492382484546,"1",-4.16619127075102,-6.91310731805385,"1","1",0
"trend[844]",1326.46978913935,-5.22681835609546,"1",-4.49756877720281,-7.12735752935653,"1","1",0
"trend[845]",1326.47117802346,-9.88526562172547,"1",-4.81631267220908,-7.20030088792966,"1","1",0
"trend[846]",1326.4725669076,-16.4329951139155,"1",-5.12145570788685,-7.12018808433403,"1","1",0
